message_id,Label,Score,Category,ie_extraction
7e2d0b1b-b29a-4e80-9436-61a4fd8aa417,3a,NA,assert,"ContingentPlan, MakeCommitment, MoveVictim, Precedence, Precedence, Search"
d321c84b-2190-4c12-a576-bd8e423faef5,4a,NA,assert,"Agreement, Agreement, DeliberatePlan"
b42e3645-db8c-4613-922f-c0c290141542,5a,NA,assert,
a0dcaf40-591e-45f4-818d-6b1a19a1d58b,6a,NA,assert,"KnowledgeSharing, KnowledgeSharing"
4de07849-e1ea-4c67-af9d-f3cc8c4035e4,7a,NA,action-directive,Question
fb58d9b9-4436-467a-be18-ccfdb9091888,7b,2.0,accept,KnowledgeSharing
7166942f-37fa-4358-9c92-148297b0a935,7c,NA,acknowledge,
f5de8c3f-6af8-42a7-9e96-251a0d063f2d,8a,NA,assert,"Agreement, Agreement, MoveTo"
c76f8bf6-90a2-4e11-9bc0-91267758c2e7,8b,2.0,accept,Agreement
9577df42-1d5c-4c19-aa2c-081794661090,8b+,2.0,accept,KnowledgeSharing
c18ee4ed-62a7-4816-baeb-d25c69554684,8b+,2.0,accept,
3057685e-fe04-45c9-9d19-b9d3b3c57dad,9a,NA,assert,Search
c9f755c5-1c37-4ea3-8783-a8e5f37cbd6c,10a,NA,assert,
cbefaa56-59a2-4431-92fc-c21438b75b5f,10b,1.0,acknowledge,OnMyWay
6dcf22d2-f526-4b09-bab7-b9964b264caa,11a,NA,assert,"ContingentPlan, KnowledgeSharing, MakeCommitment"
da884e33-c0d1-4b17-93fb-e50746b75c1f,12a.13a,NA,assert.info-request,KnowledgeSharing
10257017-293d-4797-a4f5-534fa5779ea0,13b,1.0,info-provide,OnMyWay
a5777411-5be8-4ff3-a069-bd348729e272,12a+.14a.15a,NA,assert.action-directive.action-directive,RoomClear
d493a284-be91-4181-9288-50a21ce8459a,14b,1.0,accept,
34c5fa89-b916-4ed8-8cc1-4d0ec254d60e,16a,NA,action-directive,
dc888021-d34f-4fc5-b8d3-ad971c79a6e0,16b,2.0,accept,
05ce1110-aef7-401f-9476-bc0916d2daea,17b,1.0,acknowledge,KnowledgeSharing
d3539b0a-f7cc-48a3-9bd4-f974edd90152,17a,NA,assert,"Agreement, Agreement, Instruction, KnowledgeSharing, MakeCommitment, Precedence"
56f0aa7c-b477-493f-b99b-c23b4ed5b83e,15b,2.0,info-provide,
5f50094c-3b3f-496a-931a-8a7c13050f72,18a,NA,info-request,"Agreement, KnowledgeSharing"
fd8f4e5b-aa80-4f99-aaa3-8c86a7bd7402,20a,NA,action-directive,KnowledgeSharing
0ee749e0-a9e6-47fa-a247-01b20d0490ce,18b.19a,3.0,info-provide.action-directive,
3b4552ce-5eab-4046-bb6a-e5f56f74508c,19b,2.0,acknowledge,"Agreement, KnowledgeSharing"
65bea7b2-5102-439c-9eaf-f68e67155af9,20a,NA,assert,"Agreement, Enter"
67ebd37e-d071-4eb8-a844-598abf24c54d,1a,NA,assert,
97b3cbd4-2d4b-4fb7-afd8-8a4150d9ebec,1a+,NA,assert,Instruction
4ca8830d-5e97-4b5b-bd3a-9e777fb11ddf,2a,NA,assert,"KnowledgeSharing, MakeCommitment, Precedence, Precedence, ReportLocation"
b3943df7-cc04-4852-9664-179d1434d1d4,2b,3.0,info-provide,"Instruction, ReportLocation"
c8e01c48-8efd-406b-8070-d1744c72c971,2b+,3.0,info-provide,"Agreement, Agreement, AmTrapped"
b483652e-bbdb-4b3d-8d70-99fae8ebc43e,3a,NA,action-directive,
e5955f4d-5746-4624-b714-6321f44429af,3b,2.0,acknowledge,OnMyWay
383aee14-5a2f-4e9f-9945-e3b9ff1b64e3,3c.4a,NA,acknowledge.assert,ReportLocation
e914743c-47bf-4de8-8f21-c1a13e820e35,4b,2.0,accept,Search
7e87d07a-d4fa-4660-8ec5-a1530254fa42,4c.5a,NA,acknowledge.action-directive,
90df5f77-82a1-407c-b51d-fac8d5bce1a2,6a,NA,assert,Agreement
686b66ab-198e-49f4-acbb-3e1a4181c041,6a+,NA,assert,
755211bd-cef6-464e-a4c4-1848bbddf86c,6b.7a,3.0,follow-up-question.action-directive,"Agreement, MarkerBlock"
18aade26-820a-4d21-892e-5549f2ebd030,7a+,NA,action-directive,"Agreement, Agreement, Instruction"
6d09b667-eab4-4844-94b2-21295b59dba5,9a,NA,assert,
4220ae34-b888-4ef3-ab81-ab1ef5ffed8f,8a,NA,assert,Agreement
20c1ea07-c56c-49fb-88db-f7751ba1a092,9a+,NA,assert,
f25d9e84-00d3-48dc-b700-09230c8e8753,9a++,NA,assert,
01bfe375-a79d-4454-a898-44a0333e7f07,10b,3.0,info-provide,Agreement
67a63a4f-7e7b-4325-9317-931402176f6a,10a,NA,assert,
dac90c10-f380-4466-a674-c1ac226fdaf7,11b,2.0,acknowledge,
6c516eb7-8a5f-4b5c-8765-a779436135d0,11a,NA,assert,Agreement
b3454112-acc1-4545-9639-a780687855b8,12a,NA,info-request,"Agreement, Block"
1770ba56-c4cc-42f0-bcf9-a6bb74b4dc85,12b,2.0,info-provide,"Agreement, Agreement, AmTrapped"
c504e3f4-9ac1-4faf-b64e-36c0a68d1211,12c,NA,acknowledge,OnMyWay
7074e781-15a3-40f3-b0dd-b3a0d848f711,13a,NA,assert,
20f4a46c-8d54-4a8f-9118-d40f32db00e3,14a,NA,assert,
245510f0-f6b1-4fc8-b532-f37e0e69b433,13b.14b,1.0,acknowledge.acknowledge,Question
0ef9f0a3-7ddf-425e-935a-a898bf2835e9,15b,1.0,accept,
87ac7300-61fe-438f-87b8-3bd1163e098b,15a,NA,action-directive,"Agreement, KnowledgeSharing"
aa06f61d-b384-4c05-9a9f-cdaaeeba2e27,16b,1.0,accept,"MakeCommitment, YesNoQuestion"
0c7a0aed-8b89-440b-b829-98d91538b7e8,17a,NA,assert,"Agreement, OnMyWay"
2296a3b3-3c23-4f6c-8dc9-aa925e7dd840,16a,NA,action-directive,
85718c48-dfde-42a3-af7c-f303435df801,17b,1.0,acknowledge,"Agreement, Agreement, ContingentPlan, Enter, Precedence, Precedence"
3995e424-43d0-4344-89c2-c76001c41826,18b,3.0,info-provide,"Question, Search"
15ce1f75-d18e-4637-8266-7441deb44111,18a.18c,NA,info-request.info-provide,
9fe490da-0022-420d-8133-bc6dd2b710cb,19a,NA,assert,"Agreement, OnMyWay"
b12922cf-09a5-4e5b-aa08-cded93874054,19b,3.0,info-provide,MoveTo
8c41fc34-223d-4956-b116-eafa17833a43,20b,1.0,accept,"AmTrapped, KnowledgeSharing, ReportLocation, ReportLocation"
d28052e0-9d44-40ad-9a6d-87baeda35819,20a,NA,action-directive,Sight
17a68bea-e63c-4009-80ba-7b12a6b4d566,20c,NA,acknowledge,"HelpCommand, HelpOffer, Save"
b621f160-9a6c-4b4a-98a6-5e7b20e04b79,21a,NA,assert,KnowledgeSharing
9aa90fc8-1a11-4b4b-ace3-bc25d62a9d3e,21a+,NA,assert,"Agreement, Agreement"
778690b9-4be0-4fe8-a990-f0d2400ddeb1,21b,1.0,acknowledge,OnMyWay
03b4b657-d78f-4a75-82f7-51f86840ee50,22a,NA,assert,"Agreement, Gratitude"
c01a75f4-7c29-44a7-adf8-50143eb4a8e9,23b-1,1.0,accept,Agreement
0b4f5ecf-a9c8-4d99-a8d9-92ccb85ee0c2,23a,NA,action-directive,
64d7191f-da55-4d08-9307-7a41df61e1e4,23b-2,2.0,follow-up-question,"Agreement, DeliberatePlan, DeliberatePlan"
53b45d2f-5937-48eb-9034-a86555a6d4fd,23b-2+,2.0,follow-up-question,KnowledgeSharing
59d8058d-609a-44ea-a725-00f74e22caa8,24b,1.0,info-provide,NeedAction
0e5d8a69-26e9-486e-b27e-c5ef2b196dad,24a,NA,info-request,
d6c6fa4e-7bb7-4efd-8752-1ca87502d797,25a,NA,info-request,
b1a1acd8-e263-4a89-9728-7ddb6f79d8c6,25b,3.0,info-provide,"ContingentPlan, KnowledgeSharing, Precedence"
d66b1696-b246-4533-b119-c0321f6452e4,25c,NA,acknowledge,Agreement
99cf99e4-d331-4413-8102-0224d001d0d9,25c+,NA,acknowledge,RoomClear
e164e0bc-d7d4-4af5-bb0c-9b50d169bd3a,26a,NA,assert,Agreement
f5ae5b1b-1ec0-4acb-858e-f842c4e20b48,28b,3.0,info-provide,"KnowledgeSharing, YesNoQuestion"
c7cff6c3-434c-414a-bfba-d931460ccb0d,27a.28a,NA,action-directive.info-request,"Agreement, OnMyWay"
1dff2fe8-e20c-48c3-be46-975384343686,29a,NA,action-directive,
4ab3de76-1fbc-4483-84ea-b24dfd855c85,29b,1.0,accept,
96f295a9-e982-41ff-aa61-faad23195ccb,30b,1.0,accept,Agreement
82d7893d-9909-4001-b6c8-7884c2c47f70,30a,NA,action-directive,"Agreement, KnowledgeSharing"
68f6cac5-34dc-4dd1-8783-05247f5b5f49,31a,NA,info-request,Agreement
87f33370-0926-4a20-b40e-ac7fcf4875a6,31b,2.0,info-provide,
67319b12-3137-4fef-adc3-dde84bd72235,31c,2.0,accept,KnowledgeSharing
304daed5-8711-4d3b-a2d8-6c7da18fc87f,32b,1.0,accept,"Agreement, KnowledgeSharing"
716b6028-3144-4097-851d-45f0c1fa973b,32a,NA,action-directive,"Agreement, MakeCommitment"
fd23f841-2ac6-4b63-a9be-d2ef9a0d94d1,33a,NA,assert,
36734b87-c7a5-4aa3-ba07-51885c3539ce,34b,1.0,accept,"Agreement, Instruction"
6956e97c-a15b-45bc-ba45-c2259eecb3d9,34a,NA,action-directive,"Agreement, DeliberatePlan"
5df482fd-4a18-41a1-8f8d-c889513be92d,35a,NA,info-request,"Agreement, DeliberatePlan"
810a2de3-7098-4d6f-ae22-6bb94f6f6104,36b,1.0,accept,Agreement
c40dc98b-9227-40a2-9e99-4a72d45012ca,36a,NA,action-directive,"Agreement, Agreement, DeliberatePlan, Search"
664f3a95-ae06-48e9-b278-321069f8969f,37a,NA,assert,Disagreement
2c43ff9c-f54b-486f-9a93-c117c9046eec,37a+,NA,assert,"Agreement, Instruction, KnowledgeSharing"
7b0ef33c-6210-494f-9169-74e87b9cac9b,38a,NA,assert,"Agreement, DeliberatePlan, MoveTo, Precedence"
7e0de2e0-7438-4376-90d7-6418d5ef983d,37b,2.0,follow-up-question,"Agreement, Instruction, Instruction"
38254d6c-583d-45b4-8f26-2d6469c6e4e6,37c,NA,info-provide,"Agreement, Damage, KnowledgeSharing, KnowledgeSharing, Meeting"
3f3f6f96-d739-4f9f-9a87-7d963ad9987d,38a+,NA,assert,Agreement
1f7224e7-0aa4-4906-ae03-688ec7d1bf5b,38b,3.0,info-provide,KnowledgeSharing
7098d33b-f2d9-4094-939a-78f9b936d1cc,38c,NA,acknowledge,Agreement
5c7204de-62f3-4658-83e4-d8605d117bba,39b-1,3.0,follow-up-question,
d5e78f52-5ec0-405f-89a3-34fed632d7aa,39b-2,2.0,info-provide,
5afcbd62-7b32-40f5-9de2-081bb34f9d0f,39a,NA,assert,
8d34968c-1189-4f2b-94f6-d32b7f2184cb,40a,NA,assert,"KnowledgeSharing, MoveFrom"
c2915ff6-3035-467a-b0ff-b862b371ee1a,40a+,NA,assert,"Agreement, Agreement, KnowledgeSharing, Question"
61387b8d-ed4a-4ccd-9c28-c4f44fe97fe6,41a,NA,assert,Agreement
b1bcb51e-e568-44b9-b3f9-60968600a415,40a++,NA,assert,Agreement
c7203900-50e5-4917-bf16-803f8e85135b,42b,1.0,accept,
6d4998ac-c9f7-4cfc-802f-3d1a7c606f70,42a.43a,NA,action-directive.info-request,Agreement
0098ae50-78a5-43e9-a93b-d80ab7b72802,43b,3.0,info-provide,DeliberatePlan
01ef1d6f-76dc-453b-a739-cf9ce3b97345,44a,NA,assert,Agreement
07581219-ee5b-4a27-8b88-73f7008fae74,45a,NA,action-directive,
8a4b83f9-1509-4d26-9881-1f16acb18d57,46a,NA,assert,"Agreement, Agreement, Agreement, Meeting"
84b97fb7-142d-4c83-a4af-6bc0f78f2d60,46b,3.0,info-provide,Agreement
dc540b0a-0331-4d91-8afb-49f566787ea6,47a,NA,info-request,"Search, YesNoQuestion"
1be3b480-3093-4660-9744-bb3d32365062,47a+,NA,info-request,"Agreement, Block"
20660bbc-7377-4095-878a-398255b87a1d,47b,1.0,info-provide,"Agreement, Instruction, Search"
e1318c2d-49a6-456d-b8ca-5e6710e52cf6,47c,NA,acknowledge,KnowledgeSharing
a510376b-f2d2-4163-9d8e-44383749c5a2,48a,NA,action-directive,
88b37fd3-8073-47c4-a639-82421b394150,49a,NA,assert,"Agreement, Instruction"
5b1444c0-6a22-4aac-bcdc-2644cd9b102d,49b-1,1.0,acknowledge,Agreement
27304ece-4f56-4443-933e-709ca3851832,49c,NA,info-provide,"Agreement, KnowledgeSharing"
8f39e14e-633f-4274-b91c-ebba2a45881b,49b-2,2.0,follow-up-question,"Agreement, DeliberatePlan"
b5fbfc66-9127-4493-b939-1bdcb6fee0ff,50a,NA,assert,"Agreement, Agreement, Precedence"
ecd63e30-3a6b-43d6-b10b-6a1696961e48,51a,NA,action-directive,"DeliberatePlan, YesNoQuestion"
e5129914-318b-4233-8a34-eb6ea2b9780f,52a,NA,assert,KnowledgeSharing
ccb380b7-5c24-484e-be18-b4d3ba98b128,53b,1.0,acknowledge,Agreement
8ade81cb-b480-4d08-9c42-197587275d3d,53a,NA,assert,"Agreement, OnMyWay"
d11c32aa-dc16-4334-959d-3be3d5074b6e,54a,NA,assert,"Agreement, DeliberatePlan, Precedence"
1c16d887-c057-402f-8f9d-8a967239e974,55b,3.0,info-provide,"NeedAction, NeedPresence"
c2d2d864-e932-4cdb-839c-ad6f332edcaf,56b,1.0,accept,"AmTrapped, Enter, YesNoQuestion, YesNoQuestion"
27729ae0-7f7f-4dbb-a678-2dddfc008461,55a.56a,NA,info-request.assert,"MakeCommitment, MakeCommitment, Precedence, Precedence"
aacf15ca-0210-4469-8957-3ee335a86cab,57a,NA,info-request,
92bf21ae-273c-453e-8748-486e9d1639d6,57b,3.0,info-provide,
18bee3a5-b3b7-47f6-8af5-e05de096d77c,57c,2.0,accept,"Agreement, DeliberatePlan, HelpOffer"
6d3bba7d-c4bc-422b-9b92-91e33d685be2,57b+,3.0,info-provide,"Agreement, Precedence, Precedence, Precedence"
34a783fc-ca9f-4f51-80e9-edff2fde0c55,58a,NA,assert,Agreement
0b455ff0-ae6f-48a7-959a-2699b2b251bd,59b,3.0,accept,"Instruction, Question"
51a90b24-7a7d-4e71-b564-aade231b9d50,60a,NA,assert,"Instruction, Instruction, MoveTo"
8c8c1ee0-3ebb-4781-abf1-7c13093ba65b,59a,NA,action-directive,Agreement
e8815237-adfc-4741-abb1-d7e53a40708c,60a+,NA,assert,YesNoQuestion
910b7894-afd7-49a9-9e8d-b3b5a9c15053,59c,NA,acknowledge,Agreement
f7de4b0a-e985-4ab9-b2f4-4c7a467fc6d5,61a,NA,assert,Meeting
5cd7154d-d453-4cb1-8edb-2163f36bfa3d,61b,1.0,acknowledge,Agreement
34d1d4e5-fa52-41ec-a667-17065594aaa7,62b,3.0,info-provide,"MakeCommitment, MoveTo"
d126b536-d6b2-4cac-9b53-718db0c4eb36,62b+,3.0,info-provide,"KnowledgeSharing, Question, WhichVictimType"
5d894317-a995-4e06-afb6-12dd9e5c1df1,63b,3.0,accept,
0b6b9793-1991-48e1-86ec-a6a8055e7a0f,62a.63a,NA,assert.action-directive,"MoveTo, YesNoQuestion"
e03dcbea-8683-4fbd-bab9-f05a0d77fde4,64a,NA,action-directive,"Disagreement, Question, WhichVictimType"
0d80b63c-ab5d-472b-be81-884515c29077,64b,2.0,info-provide,
70d457be-cda8-432b-b225-0ea4390f6ff1,64c,NA,info-provide,Agreement
b38e29e5-cdb2-4258-89d3-79c8ec0856f5,1a,NA,assert,"ContingentPlan, MakeCommitment, MoveTo"
04c3735a-c5de-4a31-b467-eaabd4166555,2a,NA,assert,Agreement
b1429c25-d385-4828-a510-6ffa033d1197,1b.2b,1.0,acknowledge.acknowledge,Agreement
1b51607f-35f4-43d7-bdd4-d33b25c27ca1,3a,NA,action-directive,"ContingentPlan, Meeting, NeedAction, Search"
fc4ac656-62e7-4bf4-90b8-01027abc26df,5a,NA,assert,
4e699e25-9fdf-458e-a6ee-13d5bb6c9461,4a.6a,NA,action-directive.action-directive,"KnowledgeSharing, LocationQuestion"
adb95ef4-fb99-44bd-b2f9-874ddf4d9c09,5b.6b,1.0,acknowledge.acknowledge,
f9029cde-41f2-436c-a810-bee80ba2d5b1,7a,NA,info-request,Agreement
b20c2c29-49fb-4659-818a-f3b356cb367b,7c,NA,acknowledge,DeliberatePlan
bb93ad98-b0f2-4d2b-a3db-b3b8cb1a1e32,7b,3.0,info-request,Agreement
5933d44c-840f-4760-9c41-16343a8855cb,8a,NA,info-request,YesNoQuestion
59f496db-ab00-4b6e-ae0a-11bf4d583575,9b,1.0,accept,
c534f40a-bde3-4401-9f37-a3bd5f4362f5,8b.9a,2.0,info-provide.action-directive,"Agreement, ReportLocation"
3708d2e0-bebe-485a-9d5e-611ca906aea2,10b,1.0,info-provide,"Agreement, MakeCommitment"
ce64fe35-9ba9-4939-8b46-329b42ed06a5,10a,NA,info-request,LocationQuestion
374f93ac-29da-4853-a069-0d4d571ed8ae,11a,NA,assert,Agreement
5369608a-018b-43a1-bb51-7380ef3c8756,12a,NA,action-directive,"MakeCommitment, MakeCommitment, NeedPresence, Precedence, Precedence"
402b0355-e8d8-4093-89f4-501cc7138087,13a,NA,assert,Agreement
efba11e5-7888-475a-a9c8-a13118b87423,14b,1.0,accept,"MakeCommitment, NeedPresence"
37797298-0f1b-4c77-889a-ab601a0e66e4,14a,NA,action-directive,KnowledgeSharing
1cab0c04-bdcb-4119-afe2-fb0efb9fad3f,15a,NA,action-directive,"DeliberatePlan, MoveTo"
39cbb825-a253-4e3f-b17c-72003d01aeb6,17a,NA,assert,"Clear, DeliberatePlan, NeedAction"
31649100-da55-4dc7-b965-ef9b91ff0bbd,16b,2.0,accept,Agreement
216ce1a6-6e58-4c58-998b-558a014bb551,16a,NA,action-directive,HelpOffer
a706aecf-dfab-4520-a814-5307a05584fd,18a,NA,assert,Agreement
f18d60f3-b1b5-49e8-a3f7-b537cee3b776,19a,NA,assert,KnowledgeSharing
0a4d93eb-bdf7-4944-93d9-bc2a116232e0,19b-1,2.0,info-provide,
1c31b957-315f-4873-b16e-c65d8d9da8d4,19b-2,2.0,accept,Agreement
17cad70a-7196-492c-b71f-9e454c6553e8,19c,NA,acknowledge,Gratitude
e4cd911e-89d2-4115-9b18-2550e0535d84,20a,NA,assert,
4561351c-9628-48b3-8a17-8952779a2df6,21a,NA,assert,Agreement
ce4d177a-3cda-4a71-9833-c52a6ba4c469,22a,NA,info-request,Question
8f663a41-722f-49ac-b85c-e2a826446bcf,23a,NA,assert,
f4dfa9a8-eded-447f-a2ca-3728136d2fca,23a+,NA,assert,
38000fad-f02b-46e9-ad52-5f248dbc8ffb,24a,NA,assert,Agreement
32930ff1-245f-4ee4-82f8-e88bc64573ba,25a,NA,assert,"Agreement, MakeCommitment, YesNoQuestion"
bd2cd701-5208-4f91-b12d-99e25da966cd,26a,NA,assert,Disagreement
366edb15-4a64-4d3e-b60c-790b248f5cdd,26c,NA,acknowledge,"Agreement, MakeCommitment, Question, WhichVictimType"
dcd50a25-a822-4488-a079-47fed4d51e50,27a,NA,assert,YesNoQuestion
8071f1a5-55df-4b2a-a1d6-f74e1ce96ea7,26b,3.0,info-provide,"KnowledgeSharing, KnowledgeSharing, MoveTo"
42de018c-6818-4075-9bb6-20985dfd5d22,28a,NA,assert,LocationQuestion
c06324a3-4b76-4c8c-afb4-991d7f9ded39,29a,NA,assert,
6ff697e3-b7cd-4281-b88a-ccf976c826ef,29b,2.0,accept,"MoveTo, YesNoQuestion"
a91561a6-5208-45e4-b582-660130b61dae,29b+,2.0,accept,Agreement
589893bd-035a-460a-b8b7-5f7323e1fdf5,30a,NA,assert,Instruction
71e3ba06-df5f-464c-834d-1a310c7db84a,30b,3.0,info-provide,
639a5b84-b28f-4bbb-a4bc-ed3189ede368,30c,NA,acknowledge,"Agreement, Precedence, Search"
e261f18e-c11d-4794-931e-9758c08804d3,31b,3.0,info-provide,
582112d9-94c2-42eb-8a65-fdf4349ef3ae,31a.31c,NA,assert.acknowledge,
2eeeec3e-59a1-45a9-ad1e-5d7554fc839e,32a,NA,assert,Agreement
4ddf5c96-65c0-4dbe-9194-ad3f8d41fdf8,33b,1.0,accept,Gratitude
1240e02c-e7be-437e-b3cf-42b5a4b62a40,32b.33a,1.0,acknowledge.action-directive,"Enter, ReportLocation"
71dec500-02c6-4cd0-8912-e5295841a9ef,34a,NA,info-request,"Agreement, Gratitude, RoomClear"
7c401569-ab52-4d19-ac69-9668d57a487f,34b,2.0,info-provide,
15a06226-5217-4d7d-ac48-8e463866a8d0,35a,NA,assert,
969c632c-b97c-493e-8404-3b95838ca2a6,36a,NA,assert,"MoveTo, Precedence, Question"
4d3dc37f-aba6-4336-83f3-bbc3a92df440,36a+,NA,assert,"DeliberatePlan, KnowledgeSharing, KnowledgeSharing, MoveTo, ReportLocation"
af2701e1-0732-43f5-b76c-6fa8c3216795,37a,NA,assert,"Agreement, KnowledgeSharing"
ab2b0f75-981f-4b07-9bbf-41ebd2f0ee46,36b,1.0,acknowledge,"DeliberatePlan, KnowledgeSharing, NeedAction"
6c0d4fe1-1a77-4670-b0d3-35547135e4d4,37b,3.0,info-provide,"Agreement, DeliberatePlan, DeliberatePlan"
0af64e7b-d74f-4c9a-ba96-3ae35e9e1462,38a,NA,assert,YesNoQuestion
0826dae7-81c0-4f7c-8a1b-6372ad22bf15,39a,NA,assert,Disagreement
594ed12d-cd46-4304-9e94-8d2758c1a1e6,39b,2.0,accept,"DeliberatePlan, MoveTo, Search"
c0d30285-87d2-4be6-8b80-294901c65be0,40a,NA,assert,Agreement
c7bb91a1-857f-4536-9a45-2b254d5664b5,39b+,2.0,accept,"DeliberatePlan, Instruction"
6e5be614-750f-40dc-a40f-017eba701f1f,39c,NA,acknowledge,Agreement
7739fded-85fe-40e9-a290-5aee5562a6e0,41a,NA,action-directive,
4a84ce12-0ec5-4fb4-9f43-2f6cc2702d6b,41b,2.0,accept,MakeCommitment
b555ae04-8c4a-4016-87f2-e9d5b882e711,41c,NA,acknowledge,
ded81dd7-22ca-4743-8499-3ff30fe3c109,42a,NA,action-directive,"MarkerBlock, PlaceMarker"
393f9a9b-a5c3-43ab-8d96-0675f0751512,43b,2.0,info-provide,"MakeCommitment, YesNoQuestion"
2345ded6-7684-4672-b778-76c9affff0d0,43a.42b-1,2.0,action-directive.accept,"Instruction, YesNoQuestion"
19ef95e0-9e08-4061-b013-e90432d92da6,42b-2,2.0,accept,
4342c5c7-711e-4c90-ba60-58a17e430ab9,44a,NA,assert,"Agreement, Precedence"
b34623ed-9bcd-4d41-8f68-983a487a0e07,45a,NA,assert,
0af3622d-6e95-4418-a607-9bfaeeb2173a,46a,NA,action-directive,
1101dbc3-cbc3-4367-a011-742f1ef474e6,47b-1,2.0,info-provide,"Agreement, OnMyWay"
c3e0c1cc-4312-4e3c-a374-faa72f45a5f9,47b-2,2.0,info-provide,"Agreement, ContingentPlan, DeliberatePlan, MakeCommitment, MakeCommitment, Precedence"
b72f081d-f900-4b24-a5f8-d5463aeebae7,47a,NA,assert,
282e0537-a58d-4b0a-abcd-928d7a31ff4c,47b-1+,2.0,info-provide,"MakeCommitment, Precedence"
128d6cc3-5070-487a-a044-1ce029bdff1a,48b,3.0,acknowledge,"Agreement, Agreement"
9ed31aca-b8a1-4a4b-8cc5-785cea9b2092,48a,NA,assert,KnowledgeSharing
7c6ec3dd-6169-4244-bf0f-f9559d5cf71a,48b+,3.0,acknowledge,TimeUnit
9ca94343-11e2-4fd5-b487-b053bf57854c,49a,NA,assert,"DeliberatePlan, MoveVictim"
9b864faf-e485-4f79-92d1-3af4dff02da6,49a+,NA,assert,Agreement
d4057285-8466-4419-a369-2e96f63f6205,49a++,NA,assert,Agreement
dc2dab45-d9e6-45c6-b778-03bb17671751,50a,NA,assert,KnowledgeSharing
1945d239-a616-414c-91b8-076fcb4c91f2,49b.50b,1.0,acknowledge.acknowledge,
61ed3341-c318-4dc7-8558-ef7d95d684cc,50c,NA,acknowledge,"ContingentPlan, MakeCommitment, YesNoQuestion"
dac4c3f9-13a6-4788-a8b0-09565eaf23af,51a,NA,assert,"Agreement, MakeCommitment"
557a18ba-8b52-46a9-8f18-7f64eebcb240,51b,1.0,acknowledge,"Agreement, Question, YesNoQuestion"
3eb9f017-c7b7-4e06-ab9e-8c478cb51105,51c,NA,info-provide,KnowledgeSharing
e85b49c2-662c-46d4-88b9-a0f7350a8dd1,1a,NA,assert,NeedAction
f9813438-68e7-43d1-81fe-9284c2c25950,2a,NA,info-request,"Agreement, MoveTo, Precedence"
2a0e058c-0127-47eb-b3b6-637a320282fd,2b,3.0,info-provide,Precedence
f6ea7057-64b6-4e7e-b158-f56e64f7be3b,3a,NA,action-directive,"MarkerBlock, Precedence"
83753ca7-c642-4431-9f07-2d4fb365c039,3b-1,3.0,accept,
cb228b1e-e2e8-4295-b8b0-9b6808da122c,3b-2,2.0,accept,Agreement
d4f0b212-ad35-4939-99cb-dbac8cdad7d7,4a,NA,assert,
06df203e-5556-4cc9-924e-1959d978153a,5a,NA,action-directive,
b51ad6fc-225b-4857-9eb2-7f87f52df049,5b,1.0,accept,
fd0dc363-9a1d-4905-a74a-152da1076581,6b,1.0,accept,"Agreement, AmTrapped"
118e5cb8-5998-4d7c-9ea0-af0c572f2713,6a,NA,assert,"HelpRequest, MakeCommitment, Precedence"
07b037bb-5953-4b8c-84a3-3981ecd2008d,7a,NA,action-directive,Agreement
0d2d1a11-9a9c-4d9c-ac66-a4946a942e5e,8b,3.0,accept,"DeliberatePlan, MoveVictim, Precedence, Precedence"
dd722313-3d8b-413c-8267-7510d7d0acd4,8a.9a,NA,assert.assert,"Agreement, Agreement"
ab758483-76c7-4281-9a23-54dc0ac9ba43,10a,NA,info-request,
8b0edbd5-0e96-4d83-aec4-c9597c6370dc,10b,3.0,info-provide,Agreement
410f8510-07cb-4d96-8e0d-050305ae150c,11a,NA,assert,Question
3461499c-4ec0-432c-aca9-9e52817091e3,11b.12a,3.0,accept.assert,
2fc1d2b0-82ec-43f0-9734-aa4935b94e2f,13a,NA,assert,"Block, KnowledgeSharing"
4425f4d6-a2d3-470c-b674-15f02f246ee0,13a+,NA,assert,"Agreement, Agreement, Gratitude, KnowledgeSharing, MakeCommitment, MarkerBlock, Precedence, Precedence, Precedence"
f2ef448e-6eda-4068-be51-4308c1d5ac92,13b,1.0,acknowledge,YesNoQuestion
03afdd80-8bfa-439f-ad25-00e59cf1b58e,14a,NA,assert,
cd26c2c7-9e30-4c7f-80b5-ef058d2a59bf,14b-1,2.0,accept,"Agreement, YesNoQuestion"
da7df2ec-9bee-477a-b0ce-737e498fd003,15a,NA,assert,"Agreement, MakeCommitment, Precedence, Save"
3acc8b33-48b1-4ce3-98ac-acfcf2834145,15b.16a,1.0,acknowledge.assert,Agreement
05b067da-09d1-4c3b-8a07-49f32bd657bb,14b-2,3.0,info-provide,SOSMarker
e4dba70e-d854-4295-a9c1-ace3db4e91e1,17a,NA,info-request,
e2c67a1c-6235-4b89-8567-273f1a1797ac,17b,1.0,acknowledge,"MoveTo, MoveTo, NeedAction"
c2703c8d-d1f0-4aa8-850a-6b61ff1eb556,18a,NA,info-request,
b7268c96-b7d6-4cb9-9942-3efbc710931a,19b,2.0,follow-up-question,"ContingentPlan, HelpCommand, KnowledgeSharing"
c87a473e-0580-4b59-bb54-d0823e9a4942,19a.20a.21a,NA,action-directive.assert.assert,"Agreement, OnMyWay"
5793ca6f-3ff0-457a-ac11-f315f39853f7,21b-1,2.0,acknowledge,MoveVictim
